Date,T2M_Anomaly,SM_Anomaly
2021-03-11,-1.5693665,0.012378275
2021-03-18,-3.9586792,0.027542472
2021-03-25,-2.0775757,0.024031788
2021-04-01,-1.3435364,0.013344139
2021-04-08,-3.0709229,0.01573971
2021-04-15,-3.7549438,0.035528183
2021-04-22,-2.642456,0.03797832
2021-04-29,2.2270203,-0.00349316
2021-05-06,-0.40823364,-0.048809916
2021-05-13,-1.5682983,-0.01603806
2021-05-20,-0.19134521,-0.015041649
2021-05-27,-3.6615295,0.0025452077
2021-06-03,-2.8289185,0.0022860467
2021-06-10,-2.9591675,0.020475179
2021-06-17,0.54745483,0.018976927
2021-06-24,2.1594543,-0.009775251
2021-07-01,-0.8279724,-0.00194332
2021-07-08,1.9298096,-0.03866987
2021-07-15,-0.07574463,-0.0121899545
2021-07-22,-1.0372925,-0.022152305
2021-07-29,2.0150452,-0.042492017
2021-08-05,0.9434204,-0.021852806
2021-08-12,1.4573059,-0.04664369
2021-08-19,-0.6485596,-0.035460487
2021-08-26,-2.3391113,0.019189447
2021-09-02,-2.3691711,-0.028908357
2021-09-09,-1.3875732,-0.038406864
2021-09-16,0.22225952,-0.04134439
2021-09-23,-0.12338257,-0.04319282
2021-09-30,-1.8197632,-0.05547905
2021-10-07,-3.478485,0.03274271
2021-10-14,-1.9416504,0.074106365
2021-10-21,-2.2715454,0.03564018
2021-10-28,-2.0605774,0.018547356
2021-11-04,1.9763184,0.022432953
2021-11-11,-1.3106384,-0.008475393
2021-11-18,0.388031,-0.033063143
2021-11-25,2.6271057,0.00022381544
2021-12-02,1.6090088,0.017131358
2021-12-09,0.99020386,0.029719025
2021-12-16,-1.3365784,0.016985118
2021-12-23,1.1897888,0.018978685
2021-12-30,3.5697937,0.020503104
2022-01-06,1.0699463,0.010683179
2022-01-13,0.1585083,0.0039182305
2022-01-20,-4.3022156,-0.00698182
2022-01-27,-1.1695557,-0.0107109845
2022-02-03,0.32244873,-0.0017333627
2022-02-10,2.0527039,-0.0079137385
2022-02-17,3.8723145,-0.019297808
2022-02-24,-2.5350647,-0.009436846
2022-03-03,-4.485504,-0.0017965138
2022-03-10,-5.9758606,0.0023109615
2022-03-17,-3.471222,-0.0056829154
2022-03-24,0.5989685,-0.026002407
2022-03-31,0.38305664,-0.019520402
2022-04-07,-0.6932373,-0.0010691881
2022-04-14,-2.7507324,0.0049396157
2022-04-21,-0.11172485,0.022936165
2022-04-28,-1.6654968,0.0075678825
2022-05-05,-1.0333862,-0.02772984
2022-05-12,1.5737305,-0.05117953
2022-05-19,0.6126709,-0.055420786
2022-05-26,1.1689758,-0.045300454
2022-06-02,1.0931396,-0.045931756
2022-06-09,-0.6387634,0.018632054
2022-06-16,0.0657959,-0.021188408
2022-06-23,-0.5272827,-0.023804113
2022-06-30,0.97888184,-0.025070116
2022-07-07,-2.9316406,0.010766581
2022-07-14,-1.2072754,-0.031311974
2022-07-21,0.83535767,-0.0658063
2022-07-28,-1.2313538,-0.019802064
2022-08-04,0.2854004,-0.02914837
2022-08-11,-0.6482849,0.01763989
2022-08-18,0.4335327,0.04680325
2022-08-25,0.3972168,0.06723741
2022-09-01,-0.9979553,0.06804389
2022-09-08,-0.898468,0.0356583
2022-09-15,-1.5096741,0.023109645
2022-09-22,-2.1386414,0.013109267
2022-09-29,0.53674316,0.008271754
2022-10-06,-0.56607056,-0.020939529
2022-10-13,-0.18423462,-0.014508307
2022-10-20,0.8542175,-0.042387858
2022-10-27,1.6575623,-0.06478587
2022-11-03,1.5866089,-0.056177244
2022-11-10,0.92059326,-0.04328361
2022-11-17,3.3057861,0.0009602308
2022-11-24,0.783905,-0.0020106137
2022-12-01,1.7908325,0.001985997
2022-12-08,3.4904785,0.00735271
2022-12-15,2.6733398,0.012258559
2022-12-22,2.189972,-0.014513165
2022-12-29,2.5679016,-0.032072186
2023-01-05,2.9994202,-0.03303495
2023-01-12,6.0312805,0.004508376
2023-01-19,4.3864746,0.008899987
2023-01-26,-1.1048889,-0.0019724965
2023-02-02,-2.808319,-0.009073496
2023-02-09,-2.5717468,-0.019715518
2023-02-16,4.256439,-0.02738142
2023-02-23,2.1860657,-0.02643621
2023-03-02,0.58743286,-0.014460206
2023-03-09,1.6888123,-0.010986805
2023-03-16,0.626709,-0.008918881
2023-03-23,0.36935425,-0.0060370266
2023-03-30,-1.0024719,0.0046588182
2023-04-06,-3.1152344,0.035675317
2023-04-13,-0.39801025,0.037669092
2023-04-20,-1.9711914,0.05200416
2023-04-27,-2.3519592,0.026863456
2023-05-04,-2.0905151,0.02797696
2023-05-11,-2.5078125,0.02769047
2023-05-18,-1.0072021,0.024670064
2023-05-25,-1.3388977,0.040326953
2023-06-01,-2.5246277,0.037916362
2023-06-08,-1.5260925,0.009496391
2023-06-15,-1.2768555,0.046139896
2023-06-22,-1.2086487,0.039675593
2023-06-29,-2.2089844,0.052865833
2023-07-06,-0.028564453,0.029920056
2023-07-13,2.2228699,-0.01755862
2023-07-20,0.64541626,-0.031341404
2023-07-27,-2.8110962,-0.006373003
2023-08-03,-1.6217651,0.024295017
2023-08-10,-1.5243835,0.020305276
2023-08-17,2.5338135,-0.010436341
2023-08-24,2.1271362,-0.019224674
2023-08-31,-0.10656738,0.005688116
2023-09-07,-0.33615112,-0.0003171414
2023-09-14,1.6747437,-0.018091992
2023-09-21,4.029663,-0.0245689
2023-09-28,1.4902649,-0.045510575
2023-10-05,0.58636475,-0.070176765
2023-10-12,0.7619934,-0.08158927
2023-10-19,4.0505066,-0.06232913
2023-10-26,3.8857727,-0.05869159
2023-11-02,2.9677734,-0.010321885
2023-11-09,1.4407043,0.011723965
2023-11-16,0.4242859,0.010697603
2023-11-23,0.83291626,0.02197817
2023-11-30,2.7026367,0.0153544545
2023-12-07,0.20602417,0.010121793
2023-12-14,1.8208313,0.020796865
2023-12-21,3.9239502,0.011214405
2023-12-28,2.2807922,-0.01011169
